"R11" "R12" "R13" "R14" "R15" "R16" "R17" "R18" "R19" "R110" "R21" "R22" "R23" "R24" "R25" "R26" "R27" "R28" "R29" "R210" "R31" "R32" "R33" "R34" "R35" "R36" "R37" "R38" "R39" "R310" "R41" "R42" "R43" "R44" "R45" "R46" "R47" "R48" "R49" "R410" "R51" "R52" "R53" "R54" "R55" "R56" "R57" "R58" "R59" "R510" "R61" "R62" "R63" "R64" "R65" "R66" "R67" "R68" "R69" "R610" "R71" "R72" "R73" "R74" "R75" "R76" "R77" "R78" "R79" "R710" "R81" "R82" "R83" "R84" "R85" "R86" "R87" "R88" "R89" "R810" "R91" "R92" "R93" "R94" "R95" "R96" "R97" "R98" "R99" "R910" "R101" "R102" "R103" "R104" "R105" "R106" "R107" "R108" "R109" "R1010"
"R37" 19.1662075496066 11.0791656410981 4.89742385401776 4.61829805190754 19.3538381476753 14.6384679109709 23.5292337850647 19.9130721430311 24.1667141029314 22.0135003941597 1.46448025508256 1.41018862112498 28.6689340296803 17.8092058035822 18.4217211009118 13.3149856494317 17.2504262713053 17.4457638834189 16.9231120049139 20.1013116377206 15.0437233816418 18.9477439177992 2.03900280626888 14.8638167927819 14.6609854665417 13.3166796006644 26.3806019185296 13.135377447207 14.4890837178137 15.3859209200491 0.415972248173602 5.42660241462456 10.0724468815392 11.9430333607623 13.0943006070287 12.100773198669 10.6484475426192 11.7057693343608 12.6979563668297 13.3715560665407 6.67050958668163 10.7752309228478 6.40093383012727 7.46362247844199 8.10232137725989 9.40175545380117 9.25775430318058 10.4239173517866 14.6295466200841 13.7894404945104 6.00378378130987 4.89848857518596 4.25410550703195 4.79079495140435 5.91076787944195 8.00503486910938 8.80866062853839 9.23123814535404 9.4459690966359 8.14292185627996 -0.35955391047836 7.46260744482107 3.32985291811319 5.1150429831749 5.33548669772792 5.37273940458288 6.81437341812041 6.80676859403334 12.8972389796584 14.6136409878744 -1.80517297410811 0.200274366204774 5.1813144985936 2.94419085654239 5.15677357172386 4.08143482759068 4.10286086103126 7.2716167978275 7.60564917965057 0.753203209673284 -2.58584633872562 -0.0829962754202002 1.61223836816764 1.45434157361621 1.48777756496784 4.38853314497326 6.15519495807762 5.764904124603 4.95640582239583 1.56379711730906 -2.88904087198467 -2.51399975829173 -3.04370120296511 0.0876445208047436 0.0362423454539825 0.810417506059228 3.23843584693504 4.27528670579169 -0.396043244476836 -0.699949293872021
"R38" 14.0034529907723 10.1866430689484 5.44282941619317 7.61285575055125 14.5435140417572 11.9121025782203 21.0922041421196 16.6757270876747 22.2314490115477 19.5056128692983 4.06447124620573 3.76857274421009 27.7956751774904 10.2959884660516 14.2093296372868 12.3611238499817 14.3478682699615 16.4062585292442 17.3097897648039 20.0621765104097 12.4531238122065 16.4061210356274 3.05085882091813 11.6182779329023 12.6100911660623 13.4935938243886 13.135377447207 20.8657100447813 13.8832079451294 16.1566809687395 1.57622921604953 4.69951593859209 9.79810708147807 10.9303385981067 11.9209989141335 10.4941444999055 10.600242985431 11.0486152739688 12.8436297440386 15.3984110976759 5.76573391414302 6.76271889187561 7.51674336317611 6.54945315734089 7.45287903945061 7.6674713421044 8.83001880975532 10.9972027398674 13.9778539132383 13.1929890375962 5.9969520366267 4.78968155760964 5.09954381649834 5.95436643441538 5.65781708563953 7.24769097102891 8.61399019507938 9.53421937244385 8.83216976508467 9.41647551445628 0.420516922389896 6.13833849283581 4.12159576159003 4.93622651131836 5.68371564149335 5.62515445195406 6.99922933527941 9.01283850789516 10.2751253482624 14.6864193779678 -2.18125436998091 0.734743726330792 3.38641402548409 3.6192805173568 4.31843058314136 5.00615923987986 5.29127880345519 7.60836700148447 9.25311017381999 4.25881057134452 -1.87230316546584 0.136968467139759 1.40231730805489 1.31729118561603 2.65506680655185 4.66248727675125 6.00555102951449 5.93446158116071 6.34722717571555 4.28424446229558 -3.19371278735925 -2.49125546028564 -2.25985243135624 0.143342216509455 -0.287111349559844 0.00135465677962317 3.41214900936618 4.6721917528486 0.944804834866308 2.55526728562971
"R39" 22.3309175114561 16.2213399584737 8.73769918447282 10.839418996787 19.98464337094 23.0085516765035 23.4199657657457 20.4632216588584 24.868961168351 27.4215747347087 4.01565962999486 4.5866872450605 23.8757776559166 16.0507229365105 15.6511394361228 15.4655970362609 16.8022086803505 17.003327199499 17.9429618087574 23.6045713957462 11.4842830805308 15.7058852624896 2.55947228606212 13.6374849105238 12.4101324433132 13.909798637954 14.4890837178137 13.8832079451294 28.8711231078704 18.0025415573757 1.77989743864595 5.04759545506461 8.5373715605681 12.3975317776228 11.8078600290563 12.3393007656088 11.5673174200938 13.8251412699012 14.5397646944454 20.7622629486027 6.19087184917242 9.72516378268479 6.69799298648257 6.2970049056849 7.58869250986202 7.59949339959957 9.47927721352377 10.8233050216744 15.6098093649325 17.8700439769493 8.64307828122075 5.1241240611464 3.59188654384531 4.67219922796221 6.06587981476406 8.53908380672963 8.39720664343779 11.269240848041 11.4022081627141 10.5812574555692 0.722505701043095 0.92047755825325 3.77203244349925 4.2331586914565 5.99338946153123 6.23117459873386 8.57200103874633 10.5215478925651 15.3203185042137 19.2156214882057 -2.02034370826177 0.238954905061818 4.38954154861401 3.52954383606916 5.20300553227207 4.03503030335618 5.89815479561083 9.06663983705307 7.41639203255163 1.66773194542238 -2.50494367390729 -0.159907106633159 1.09526914726673 1.32799786578949 2.05495519115109 4.9113367649172 8.65129639881559 6.63405438878231 9.56819770544826 2.30459155115164 -4.00438255794037 -3.5161697953518 -3.37780439912455 0.497476072123794 -0.131237985394425 0.811518478085123 2.28940892172976 2.99984814045888 0.184553564348539 -0.355573929347319
"R310" 17.016667685422 17.9006319209433 5.0901983641334 8.70580742580101 21.0457078492102 16.414658652102 26.718022388892 20.789866439217 30.2279332373915 33.1166936064717 7.30962753580882 3.85193206186991 22.9403069023865 13.6607186685925 19.5674342153695 15.1740422716587 16.4769243203386 18.6268787950136 19.3318101851456 29.0255118534808 12.6690495133285 15.1160291689205 5.1481802658181 12.4827957144459 13.2689052563858 14.678620576288 15.3859209200491 16.1566809687395 18.0025415573757 38.4180780764386 2.88223831273131 4.5339274631161 10.2369752551504 11.3727810605589 13.3463841246864 10.6933449626998 12.5282105676858 13.2605867150893 15.9002086526555 25.8466285530655 5.35576986074178 7.14766815683135 6.72572074246993 5.72442823785882 9.73947775651398 8.76689051319389 10.9022814362062 10.842045927206 18.8383657547159 21.7851260046377 5.10537292046421 4.64688109051813 5.51939656525112 6.03318280662111 6.40591067718803 8.56498950907892 8.19399253282334 11.872312061015 11.1534164757384 15.1314600702314 -1.64013784795898 2.04880475306075 3.85025838955007 4.92591120443212 5.79530900406498 7.08763855146224 8.24330475716592 10.7033852237633 16.7500419581692 22.7076712319642 -3.52195964595704 -0.508240025093733 3.62131666326464 4.03809003019719 4.48355323484349 4.871661897041 7.91825077799458 8.56682963027648 9.3459095756716 6.869388390065 -3.81980180446441 0.13475967397054 1.30866345337525 1.59333054408553 3.07881010868296 5.66400151882602 8.76704713046509 9.11924493309527 10.52277211181 8.74586711847139 -4.44094248931523 -2.84753311030125 -2.11043715567484 -0.147978968688039 -0.424018139764994 1.59671735430307 5.35518247570286 5.26616005834343 2.87606303379858 2.63925140535955
"R41" 12.715045473624 9.72887399251133 13.5688854768919 14.566431412207 14.2044903838539 6.90148986557744 5.99614935893224 1.61584688474609 2.92293216606479 9.75159258466699 27.8038016566059 17.5963454834617 8.60371709002995 7.08438988791229 7.99735177188432 3.77457227198984 4.84523186642974 1.95285041027708 2.37923968300587 9.42800443288612 15.2229057885949 10.6170193915306 17.3105486216569 -0.446020105624645 6.0278673182567 3.45164035269224 0.415972248173602 1.57622921604953 1.77989743864595 2.88223831273131 41.2712954399539 11.9855029346602 9.10126234076641 6.26650490408152 2.37841383698823 1.37084711096404 0.447323766850295 2.33316053881877 0.686994716853341 5.17585532273027 11.7692532186063 3.99092478976821 7.05023841706624 1.17137678814828 3.71348606368934 2.01710657034579 1.90678186395423 -0.548849578789621 -2.63346556424475 -0.538386188800668 9.99784849213286 5.48870490852005 6.88615969991728 1.56596621111969 1.30460169858828 -3.38283070262379 -1.18797005339316 -3.03598172457282 -4.99732216492994 8.13149420898347 9.61848365531974 7.13839119781647 1.99085312907129 1.27872302963561 -2.38557511936944 0.196130959452873 -1.9872469483732 -4.57331522569727 -8.7887051578128 -4.29140802935345 8.07964845383153 2.63843632239735 0.589948037962552 -0.480229877749346 -3.83108061715537 -1.95221342676105 -1.22867081014662 -4.46465054741523 -7.14254648655031 4.0369798584658 6.77318012512527 1.43306835384621 -1.6571941130689 -4.05593883339325 -1.90422608736745 -6.41212269188851 -4.07487226593213 -7.58688042447445 -5.60790498144657 8.18841444978727 -0.674286618474414 -0.981467986319916 0.0121812164437535 -5.58094491462034 -5.68046584357376 -6.14421639412192 -6.06662686942842 -3.43203609312519 9.19348934113672 3.83576003889936
"R42" 10.2557997368272 11.6807296174425 12.0860417412829 10.7054238011418 11.3218440470386 4.6007550524256 5.34986949803127 7.05342936704774 5.79235210433438 8.32177986647923 13.9661479469492 10.4845836914442 9.33716795116995 6.38522835596333 10.7347674533649 5.30316216986214 7.20072871731725 4.21275921198108 6.22277637552765 8.76253886014131 11.547721994326 5.47300728692242 10.2399624731219 4.70011160844437 8.82469311393344 5.94595036316865 5.42660241462456 4.69951593859209 5.04759545506461 4.5339274631161 11.9855029346602 20.4505508218478 6.48415988170395 5.98427242018662 4.60413527768704 3.93734923883144 4.2870678934117 4.30895881484576 5.39205914463401 8.49596222013398 7.54014438419306 5.85110721610743 7.29449183881195 4.23783200674779 3.88532394048055 4.0317112172916 4.69834031838406 3.52384229404394 1.37633690908698 2.79819457378393 6.93954915355165 4.70734819602135 4.97665545984816 3.79718515390814 1.91832184114218 0.60152815420771 1.38558159745912 2.40597373160864 1.80747892513028 6.49383697973439 5.51154523711012 7.73079624202518 3.38075425348254 3.31465970637502 1.91721311968232 1.29442924629259 1.61207395671145 -0.0907077513044423 -1.48631015761945 1.38667486337629 4.56639606802732 3.09265259876002 1.6444158323153 0.81139232725254 0.537749269484679 0.888123892488446 1.46662210209742 -1.29148633460368 0.275311544394725 5.97486369628977 2.74478744477326 0.794069549192433 0.470440131837553 -1.46666171825279 0.582589313888805 -1.00014299489254 -1.99811286613786 -2.45963727751743 -1.92037974036055 5.51996393405451 -1.4612247885453 -0.458973522825691 -0.923894506426085 -2.60244898444973 -3.48700570249023 -3.67928023164062 -2.71111165926638 -0.419651961218623 4.15739802836276 3.55972887071931
"R43" 13.1545853769667 7.55510125914156 8.21184050312985 8.80897541725842 16.736225944114 12.1202911728654 15.3862373489962 12.6157931178725 15.9672978321078 16.2996481629427 10.119360087355 5.7195256457953 20.1743324296987 12.4651347628859 12.3882969494114 9.27298629386779 12.5927691310664 13.0238486051461 13.6883279630391 14.373394390283 15.272872310766 17.0603937563987 7.52842983305756 10.685639878963 12.1053452609282 10.127680851378 10.0724468815392 9.79810708147807 8.5373715605681 10.2369752551504 9.10126234076641 6.48415988170395 22.3947736647538 10.6226048937265 11.5303180077759 8.62591425489009 8.13779246318065 8.77889244800289 8.6617731847251 10.8549801450608 8.51541425999025 8.32011007561015 6.77140312227039 7.11669966808458 7.25005057534336 6.21107341782006 6.29825429636327 7.055518173956 10.5230149146477 8.74649139118585 10.2543598441923 6.06125468979755 6.95529439727111 5.78306086053484 5.24539941264085 4.97685689891047 5.84704980998841 4.77758205687123 4.13336072709301 9.23355380690873 3.70122040262696 7.61796034847671 4.08360696438836 4.80936758553829 4.73875464659846 4.25602433550164 3.90969103736179 2.99093267429309 4.7592161551806 10.2983645475837 1.42693968442072 1.9466157900463 3.90425673740154 3.29703633999337 2.9942219500356 2.9989368151909 1.44120361518456 3.97563207285216 3.91912241171273 2.6511938989198 0.928240946916916 0.727868667915433 1.31245204047244 0.444429147412828 1.01999361624965 0.514027158456541 2.00058375533086 2.13321268681949 0.421277471836823 3.69210578612914 -2.66365612148977 -1.35109803407212 -1.6303156820145 -1.78734382798295 -2.1817392678414 -1.09238923331422 0.264241408820663 2.51680773733365 2.82853474805537 1.41777161321346
"R44" 19.8060181428277 9.7982310380251 5.67801713104578 9.37030291517658 16.1422063314649 11.2522805964553 18.8527624054727 13.1450169572128 19.4806427621216 15.0579209154262 6.71141236492618 6.42457813463632 30.1688198638213 11.7637030493351 12.3736334303571 7.31264671438459 13.7174846731026 13.5681945907249 15.082973798334 17.8211961485687 13.9907956791844 18.0136690435897 6.98495728013267 9.69295563337876 11.8843242931225 12.5021400783533 11.9430333607623 10.9303385981067 12.3975317776228 11.3727810605589 6.26650490408152 5.98427242018662 10.6226048937265 20.9511603819911 10.6237088670765 10.0732767550313 8.87794367971581 8.13814200843023 9.83785423235896 11.717377973883 10.2662271662812 8.92717383702187 8.28349595070002 5.57707658619622 7.65848267638935 7.69182692558265 7.178982541157 8.13624436486582 10.3195888073039 8.91662601432724 9.65370508942729 6.8068274110629 6.31930766196211 5.63449849249801 5.4398377375486 5.487357582053 7.25201042443558 5.39533794282256 5.11864367812461 6.52957613100944 4.20204927698791 9.04925782776725 3.32945397513131 4.66594024678389 4.04637854770925 4.34353009303385 4.22874574006146 6.40401446149734 4.87962527336754 10.0870631649399 0.23702928505291 1.61386970129489 3.89975254895058 2.07016643052183 3.32962385074358 2.50170398673625 2.44978683607094 4.03211161725225 5.60286629410542 1.8165136368623 0.156937873099085 1.0059180641845 0.78722547370748 -0.968679052588916 0.09160881805532 2.06136640337485 2.66768726412142 0.82559553888893 3.73861960511157 1.94577656629147 -2.69900046004262 -1.47900420239715 -2.38121744390774 -1.1393328941894 -1.36119861495782 -0.943286261689529 0.13160900264806 1.61690494922988 1.4755226475799 -0.670331616784452
"R45" 13.9428568305332 5.70882927256914 4.3231029807287 3.09059339200128 16.1515135972425 6.92559424906211 18.3743189349487 15.4260992511761 20.4871436940658 18.3306529604696 1.38808113736848 3.93900842952979 25.4595765874783 12.868284528171 13.4472064039696 10.461773382247 13.539118789011 16.0507697177562 15.6158377848492 17.2613764927633 11.8507684926687 17.1171998220762 3.02616059099059 11.4130505631554 12.626554722466 12.0082510242384 13.0943006070287 11.9209989141335 11.8078600290563 13.3463841246864 2.37841383698823 4.60413527768704 11.5303180077759 10.6237088670765 19.9729645597467 10.3586949505516 10.8545339977604 10.5099958259301 11.0466405362592 12.6845285896138 6.44267237130658 8.11308479506015 6.759141307956 7.12647771616802 7.04426940023717 7.22776393468491 7.37448154902424 8.36393474786125 12.4241319888212 10.1740779175641 7.18401012013004 4.75490752960473 5.57063225563429 5.76730685814427 5.30304567934227 7.57520627420944 8.14172749247409 7.9742378958413 7.0860996341504 7.46516396022167 1.06318359607889 7.17804773086096 4.06014789943728 4.97230369922517 6.47829767782633 5.23576727676453 5.90060721775622 6.42452475923649 9.65674532252939 13.1637583713817 -1.33322404171895 1.07176553402089 4.26301230470534 3.34678824370828 4.40833181530912 4.45832902932217 3.81695236665604 6.95059172589538 7.85848620361343 2.39842730115805 -1.0895221888531 0.427159357064577 1.48024362324782 2.3941956109097 2.24808552192871 3.78963868565219 4.59496735738948 5.22602930905375 3.58119734075954 1.06168023786273 -2.41434513976585 -2.49003602497145 -2.17557864408661 -0.685393772404966 -0.43731882186314 0.947377846233145 2.27376897144581 4.64660234581497 0.140452555335008 -0.760294991300624
"R46" 14.8867204110639 8.46409774555572 5.6360001355115 5.57975598968725 15.3619138937532 13.8002235269271 16.5224999226388 16.6160234267523 17.6499062064382 15.5827914638641 3.55022269218217 1.33817501454234 20.4355570602021 15.0607557299765 10.7430517513655 11.597678877065 12.3418848717767 13.0953013476652 11.7654028285164 14.1670374080887 11.5629019455774 13.8293890180189 1.26492086084342 9.92433598386157 9.93205897828403 9.84819421068732 12.100773198669 10.4941444999055 12.3393007656088 10.6933449626998 1.37084711096404 3.93734923883144 8.62591425489009 10.0732767550313 10.3586949505516 18.7937061943524 8.99944881453582 9.62360011438299 9.57600074265349 10.7222757893008 6.66715409277457 7.16009215855846 6.41895681042981 6.26804848182924 7.28378333589354 7.33638846825265 6.92794047971982 8.39238263969105 10.5540016634185 10.8159417636 7.65524410034257 5.15492142627523 3.05993654204133 5.14920987115083 5.91734568160644 6.77804505618205 6.95631757261042 7.52369218597535 7.59527866713145 6.62914542790705 1.59833308196712 2.58792521938384 2.74955411810974 4.42172596913809 5.00511392665097 5.06063278580114 6.98624881960507 7.21657875820339 11.3329076408278 12.8658663500924 -1.16006926822453 0.735548217975545 3.60101907594312 2.64623205714984 4.52501167007312 2.17066594390378 3.511151397944 6.87578588762097 6.23160729551831 2.78248369195731 -1.62092760144397 0.258717143282021 1.68152850581019 1.44680547988897 1.86378198313649 3.32087673411488 4.12431061786305 3.06617775815006 5.76823539039002 0.882534071645107 -2.47307474352577 -1.90855312412089 -2.11884293539608 -0.0538584645945369 -0.102035785166339 0.00811319122842039 1.98078286466979 3.38474186744286 1.48528931179979 0.666440468054398
"R47" 13.5662861774025 4.19559131228504 3.00536190916457 7.2763044171021 12.6422561636682 8.74968864261126 16.3183501398293 13.813403376845 16.3793082906185 16.2068423275918 0.0710531958105112 4.29881752835863 21.2766248329183 11.1724041081123 13.655038610114 9.65181946406699 11.706938722396 13.6731314398874 13.6565376792668 14.8603328585727 8.65402694516311 12.3678024794611 2.33111178357736 9.28261014628089 10.3299107612425 10.7786105630795 10.6484475426192 10.600242985431 11.5673174200938 12.5282105676858 0.447323766850295 4.2870678934117 8.13779246318065 8.87794367971581 10.8545339977604 8.99944881453582 15.7079423929066 9.21100011121031 11.3523402087527 10.2721867001993 4.67869497661576 6.98924356303685 5.94335170278064 5.35018583807523 6.64011649852028 6.79329516130954 7.41817688718732 8.5155780406851 10.6412794000471 11.5851592087446 5.30305871516227 3.77786097017687 3.69868479557237 4.97816708298834 5.20552488188885 6.28909713310759 6.72335281100577 6.8239510482423 7.58551661425761 5.22723636110673 0.102824623251734 6.10823248342573 3.45347811623147 3.85482775076587 5.31122130123881 5.16430830493801 5.56782335656707 7.37993402882883 9.31032417581192 12.5883307872499 -2.00949970238458 0.471456629304184 3.31060083181329 3.39922789513771 3.89231864851396 3.45897032059395 5.12934055646175 6.12979750532076 7.02471846732971 3.88143295134906 -1.7901341292654 0.815268235740472 1.67275889851683 1.80439461081445 1.73055013366467 3.93587259236108 5.54889312045667 5.53820588337372 5.0601499830483 1.79274354578151 -3.15038399363076 -2.21165740797575 -1.53025707267139 -0.273206288944887 0.313156613692199 0.999452341056981 2.44314619009051 4.06706970720014 0.490934920497057 -0.0727524294927253
"R48" 13.7278085092501 7.94280590482095 4.9946029597636 5.88341152056151 14.175613961178 14.6188471702966 15.3001553449821 12.8819979307131 17.6309437364629 20.9363050363991 3.13409472043418 5.04948295097137 13.1726457142448 15.7169190002992 13.0666380373585 13.1152532671665 12.779799407446 13.1704243283894 13.1915538468987 15.7036051360711 9.78876674229876 11.1985421781177 3.61108436511292 9.43914666980252 9.12085173696413 8.97272929329293 11.7057693343608 11.0486152739688 13.8251412699012 13.2605867150893 2.33316053881877 4.30895881484576 8.77889244800289 8.13814200843023 10.5099958259301 9.62360011438299 9.21100011121031 20.6802019127201 11.5289703261322 12.4022111795555 4.50187303087775 6.97542552995351 5.43876091059859 6.85923308231651 6.05531561325197 6.68310559736194 7.47330644827559 8.23764596745544 13.4199671319163 11.1626028163531 4.7836201697099 3.31186006774381 3.41598925123272 4.88935901723229 6.08317856710906 7.41168050401408 6.65920889111512 8.82317044370901 9.00124374018588 7.95700998155764 0.501881190193951 -0.17783932740567 2.76536654301931 4.26687304811704 4.87727677077748 5.32711385303178 8.01952809842504 7.93137519991021 13.2351115076683 10.6826049688254 -1.04288564172267 -0.110111270789211 4.78467027840005 3.65580849727187 3.48971897932378 3.35233456145242 5.10850575595834 7.07640263571931 5.25648463818288 0.484617643229 -1.60500907356087 0.0847588812334436 1.0287923104779 2.05203441595455 2.68300513343895 3.64870005302821 6.81743327948361 6.26023870238774 6.73069010265346 1.03890657248576 -3.22305915711336 -2.52141035026276 -2.65812777184335 -0.239885672832243 0.124627918793914 0.943089671432905 2.45887599297667 2.93155976075603 -0.711462937199697 -1.03039591267475
"R49" 15.3999253542854 6.89259088112978 8.43178224994984 6.68193684903302 15.3660953944821 15.7876327235313 21.6813647814401 16.8410684914038 20.0581449636298 21.3505117902611 1.80525420887327 5.56344474094787 22.9174455179333 13.8556335775439 16.959545758484 11.6490164389448 13.9702893225867 14.8346936441661 16.1204651345059 19.4414574175206 10.0559751154604 13.1045222229215 2.35027210356215 12.2455273270902 12.1472457327127 11.902925933947 12.6979563668297 12.8436297440386 14.5397646944454 15.9002086526555 0.686994716853341 5.39205914463401 8.6617731847251 9.83785423235896 11.0466405362592 9.57600074265349 11.3523402087527 11.5289703261322 24.3850751816686 17.8886520066752 4.11799859447607 6.71939764350436 7.34706933374756 5.17601852849734 7.07202288834975 7.96254697950469 9.26492439841164 10.4140297143423 13.9237594871294 15.7190822136545 7.40846324036224 4.11628537490383 4.95898482357609 5.98856090296686 5.24897096672902 7.41676404895174 7.92515289449733 9.41142480425315 9.80138924804927 10.0737485744612 -0.273357072927399 3.73499949734031 3.83472949447303 4.13182142703551 5.59081530329739 6.50634718141357 6.83532806765512 10.3617636861985 13.6809928612407 15.3286607245211 -1.89420872601822 0.638619307209881 2.77911978091041 3.88932786441264 4.82733266573065 4.67094700791849 5.20598454814403 8.76618687286282 8.24873859896248 4.85533574194551 -2.06036880127391 0.437317469374213 1.71156843134825 1.63359315398902 1.56568384245258 5.4711277665474 6.6178309376053 7.02134479174008 6.05307614114578 3.57729551247362 -3.81411058604463 -2.57905786280741 -2.40195805592383 0.0657088693281408 0.704807429171016 2.01861708310615 2.90538118837771 4.30061252134584 1.36226705829595 0.51770816732826
"R410" 17.1026575265873 13.1528333212123 8.77008060321555 14.2142680140877 23.0180961453729 22.7528637426604 25.3330403901142 20.4098342821499 27.2167625693609 37.7417905720285 11.0359158575369 6.99031973033547 19.9984531904337 16.1663049472457 19.9825897812343 17.4126903918085 16.953919685671 16.9315624537602 19.4882984963131 32.3456766362687 15.1774095252043 15.114462805215 6.195946362865 12.1641482823426 11.9450590369422 12.3807088071233 13.3715560665407 15.3984110976759 20.7622629486027 25.8466285530655 5.17585532273027 8.49596222013398 10.8549801450608 11.717377973883 12.6845285896138 10.7222757893008 10.2721867001993 12.4022111795555 17.8886520066752 51.8455477921987 5.12555571029546 5.15861180126019 7.79781969696253 5.46898751317044 8.778029827502 8.85994831280031 11.2707934423055 9.86653642887783 17.1797821634331 24.0440596187824 9.50430694018284 4.13131143653889 6.02881376554383 6.26678887930866 5.54938973295597 7.58331864497484 6.72106121126671 12.1380696711814 10.8730242242799 20.4998393516785 -2.16218244928235 2.72633370108904 4.8249943539636 4.80498330419329 7.09382753127138 6.88827575996584 7.54509773988576 10.2445207808784 17.6079006332471 27.1268495560068 -3.87819253850376 0.9826737637732 2.5076884751109 4.5262735727338 5.02847944850638 5.23741232354241 5.63131182462616 8.41432304776119 7.22330875694349 11.2318399197898 -3.31707772179804 0.256341123329899 0.520533498326457 1.15735612363588 3.80256200866735 3.21101489598996 8.63305361780721 7.01764230108943 12.7741379535266 15.7166844274699 -4.74963708944488 -3.53062256851704 -2.00207059745964 -0.468180140770716 -0.788774399926628 1.74523783716422 3.75895442681788 5.79445189225942 8.19821754894665 5.1784136593584
"R51" 15.1427146883739 12.6537179880129 5.71326089091308 8.90025628259699 11.364234285578 7.61044348456926 11.0351828524852 9.13100592501068 11.6104402300284 7.81980243783574 14.3391274507854 8.75731149060354 20.0107386237946 8.16233819338961 9.07808996346429 3.74918684013385 7.49341443606913 8.09147139403979 7.64772927517806 10.4109434360596 14.6611841930146 14.4920711675363 8.16066163622734 7.4494284133136 6.69367948709633 6.79698883463472 6.67050958668163 5.76573391414302 6.19087184917242 5.35576986074178 11.7692532186063 7.54014438419306 8.51541425999025 10.2662271662812 6.44267237130658 6.66715409277457 4.67869497661576 4.50187303087775 4.11799859447607 5.12555571029546 27.4211851926093 8.38513129964807 6.53425580984436 4.59242815018984 3.91949955144582 4.16398015226694 1.92140214258143 3.83258985910897 1.95407426952702 4.1207963682005 10.7603887435172 7.58799315899907 5.11818617528859 3.35123771555608 2.46451877913854 1.69399504397838 1.83792151464976 1.64694201829965 -0.476495276434938 2.49865144075489 8.01680432160476 7.10636144209951 2.18125244104483 2.64103028625314 0.107650334077419 0.0743931630771015 2.02268691295945 1.72763962184754 2.64582424934228 4.54421830332828 5.78196090807399 2.89278251490799 3.36251513787347 -0.0719477860928918 -0.869546694414599 -0.06024955772114 0.602836800608639 -0.670920049157845 0.847195835667587 1.38061113909051 4.02951739434535 0.789418428808926 -0.958454325881218 -2.11341271724599 -1.88954765160555 -0.754105253572663 -1.06412688165316 -3.32675930862852 0.529449629565712 0.805934471855415 -0.974778663722967 -1.64534702866487 -1.20774842264153 -3.31380941187785 -3.01396737192534 -3.49836581032965 -3.33128257688883 -1.45374540081761 -0.585808336180543 0.540413400826789
"R52" 15.2969552471234 9.62282500117551 6.38006552104393 5.17142224536199 13.374413558805 11.4321416127907 17.3137261222337 13.1949418554261 14.3912858648782 11.2552743062991 5.31388939926228 4.28860205900846 20.4998221661339 17.0376312814012 12.7790135729085 8.51086762839005 11.0297102708319 10.5191972806081 10.496761609047 9.66160237639946 14.473600275656 14.9924591568165 3.14393324243501 11.290775638517 11.0677904496428 9.20855008342992 10.7752309228478 6.76271889187561 9.72516378268479 7.14766815683135 3.99092478976821 5.85110721610743 8.32011007561015 8.92717383702187 8.11308479506015 7.16009215855846 6.98924356303685 6.97542552995351 6.71939764350436 5.15861180126019 8.38513129964807 19.9494996130707 5.34976621350305 5.90650554869983 4.96906676913445 5.08155865977202 5.41287304175181 5.37286079555054 5.31905891032351 5.50968454101581 9.2515350219352 5.48661789037547 3.97298336761073 3.47005656072974 2.99828546151558 3.54807142240525 4.41940936106264 2.83022880651594 4.11941047206647 -1.04648670366309 4.4395426665443 8.21380559216854 2.71506065435408 2.82103228785933 3.84430475395203 1.71281875044029 3.94085491749289 2.50017635333904 3.21921735058592 7.03673868394648 3.75065616703789 1.1509056496887 5.49665706968938 1.32582887782923 3.47008317599047 1.79948112110854 0.0925093127669122 2.88260459336822 1.62227808930933 -2.4408119281219 1.87717100130935 0.377697625650137 1.24377720508988 0.251219033842877 -0.882951845612505 1.93250356962963 0.827543256945602 0.26405841504395 -1.28043988515889 -2.33571873117225 -1.8034905606742 -1.30803154755344 -2.68320511736013 -1.18403505427678 -1.79452259083156 -2.63191157240882 -1.96449866464949 -0.680096313658478 -4.30315547146305 -2.61991782188771
